station,browse_name,node_class,value_type,value,node_id,path
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957601.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),TransferRequestCount,Variable,int,0,ns=1;s=Subscription_53957601.TransferRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),TransferredToAltClientCount,Variable,int,0,ns=1;s=Subscription_53957601.TransferredToAltClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),TransferredToSameClientCount,Variable,int,0,ns=1;s=Subscription_53957601.TransferredToSameClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),PublishRequestCount,Variable,int,253,ns=1;s=Subscription_53957601.PublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),DataChangeNotificationsCount,Variable,int,253,ns=1;s=Subscription_53957601.DataChangeNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),EventNotificationsCount,Variable,int,0,ns=1;s=Subscription_53957601.EventNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),NotificationsCount,Variable,int,253,ns=1;s=Subscription_53957601.NotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),LatePublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957601.LatePublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),CurrentKeepAliveCount,Variable,int,1,ns=1;s=Subscription_53957601.CurrentKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),CurrentLifetimeCount,Variable,int,1,ns=1;s=Subscription_53957601.CurrentLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),UnacknowledgedMessageCount,Variable,int,1,ns=1;s=Subscription_53957601.UnacknowledgedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),DiscardedMessageCount,Variable,int,0,ns=1;s=Subscription_53957601.DiscardedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),MonitoredItemCount,Variable,int,1,ns=1;s=Subscription_53957601.MonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),DisabledMonitoredItemCount,Variable,int,0,ns=1;s=Subscription_53957601.DisabledMonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),MonitoringQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957601.MonitoringQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),NextSequenceNumber,Variable,int,253,ns=1;s=Subscription_53957601.NextSequenceNumber,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),EventQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957601.EventQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957601
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957602.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),SubscriptionId,Variable,int,53957602,ns=1;s=Subscription_53957602.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957602.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957602.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957602.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957602.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),MaxNotificationsPerPublish,Variable,int,100,ns=1;s=Subscription_53957602.MaxNotificationsPerPublish,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),PublishingEnabled,Variable,bool,True,ns=1;s=Subscription_53957602.PublishingEnabled,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),ModifyCount,Variable,int,0,ns=1;s=Subscription_53957602.ModifyCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),EnableCount,Variable,int,0,ns=1;s=Subscription_53957602.EnableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),DisableCount,Variable,int,0,ns=1;s=Subscription_53957602.DisableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),RepublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957602.RepublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),RepublishMessageRequestCount,Variable,int,0,ns=1;s=Subscription_53957602.RepublishMessageRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957602.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),TransferRequestCount,Variable,int,0,ns=1;s=Subscription_53957602.TransferRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),TransferredToAltClientCount,Variable,int,0,ns=1;s=Subscription_53957602.TransferredToAltClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),TransferredToSameClientCount,Variable,int,0,ns=1;s=Subscription_53957602.TransferredToSameClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),PublishRequestCount,Variable,int,18,ns=1;s=Subscription_53957602.PublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),DataChangeNotificationsCount,Variable,int,1,ns=1;s=Subscription_53957602.DataChangeNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),EventNotificationsCount,Variable,int,0,ns=1;s=Subscription_53957602.EventNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),NotificationsCount,Variable,int,1,ns=1;s=Subscription_53957602.NotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),LatePublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957602.LatePublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),CurrentKeepAliveCount,Variable,int,0,ns=1;s=Subscription_53957602.CurrentKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),CurrentLifetimeCount,Variable,int,0,ns=1;s=Subscription_53957602.CurrentLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),UnacknowledgedMessageCount,Variable,int,0,ns=1;s=Subscription_53957602.UnacknowledgedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),DiscardedMessageCount,Variable,int,0,ns=1;s=Subscription_53957602.DiscardedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),MonitoredItemCount,Variable,int,1,ns=1;s=Subscription_53957602.MonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),DisabledMonitoredItemCount,Variable,int,0,ns=1;s=Subscription_53957602.DisabledMonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),MonitoringQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957602.MonitoringQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),NextSequenceNumber,Variable,int,1,ns=1;s=Subscription_53957602.NextSequenceNumber,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),EventQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957602.EventQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957602
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957603.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),SubscriptionId,Variable,int,53957603,ns=1;s=Subscription_53957603.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957603.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957603.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957603.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957603.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),MaxNotificationsPerPublish,Variable,int,100,ns=1;s=Subscription_53957603.MaxNotificationsPerPublish,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),PublishingEnabled,Variable,bool,True,ns=1;s=Subscription_53957603.PublishingEnabled,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),ModifyCount,Variable,int,0,ns=1;s=Subscription_53957603.ModifyCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),EnableCount,Variable,int,0,ns=1;s=Subscription_53957603.EnableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),DisableCount,Variable,int,0,ns=1;s=Subscription_53957603.DisableCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),RepublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957603.RepublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),RepublishMessageRequestCount,Variable,int,0,ns=1;s=Subscription_53957603.RepublishMessageRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),RepublishMessageCount,Variable,int,0,ns=1;s=Subscription_53957603.RepublishMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),TransferRequestCount,Variable,int,0,ns=1;s=Subscription_53957603.TransferRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),TransferredToAltClientCount,Variable,int,0,ns=1;s=Subscription_53957603.TransferredToAltClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),TransferredToSameClientCount,Variable,int,0,ns=1;s=Subscription_53957603.TransferredToSameClientCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),PublishRequestCount,Variable,int,256,ns=1;s=Subscription_53957603.PublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),DataChangeNotificationsCount,Variable,int,256,ns=1;s=Subscription_53957603.DataChangeNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),EventNotificationsCount,Variable,int,0,ns=1;s=Subscription_53957603.EventNotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),NotificationsCount,Variable,int,256,ns=1;s=Subscription_53957603.NotificationsCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),LatePublishRequestCount,Variable,int,0,ns=1;s=Subscription_53957603.LatePublishRequestCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),CurrentKeepAliveCount,Variable,int,0,ns=1;s=Subscription_53957603.CurrentKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),CurrentLifetimeCount,Variable,int,0,ns=1;s=Subscription_53957603.CurrentLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),UnacknowledgedMessageCount,Variable,int,1,ns=1;s=Subscription_53957603.UnacknowledgedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),DiscardedMessageCount,Variable,int,0,ns=1;s=Subscription_53957603.DiscardedMessageCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),MonitoredItemCount,Variable,int,1,ns=1;s=Subscription_53957603.MonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),DisabledMonitoredItemCount,Variable,int,0,ns=1;s=Subscription_53957603.DisabledMonitoredItemCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),MonitoringQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957603.MonitoringQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),NextSequenceNumber,Variable,int,256,ns=1;s=Subscription_53957603.NextSequenceNumber,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),EventQueueOverflowCount,Variable,int,0,ns=1;s=Subscription_53957603.EventQueueOverflowCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957603
(root),SessionId,Variable,string,"NodeId(Identifier=3783273336, NamespaceIndex=1, NodeIdType=<NodeIdType.Numeric: 2>)",ns=1;s=Subscription_53957604.SessionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
(root),SubscriptionId,Variable,int,53957604,ns=1;s=Subscription_53957604.SubscriptionId,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
(root),Priority,Variable,int,10,ns=1;s=Subscription_53957604.Priority,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
(root),PublishingInterval,Variable,float,1000.0,ns=1;s=Subscription_53957604.PublishingInterval,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
(root),MaxKeepAliveCount,Variable,int,30,ns=1;s=Subscription_53957604.MaxKeepAliveCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
(root),MaxLifetimeCount,Variable,int,300,ns=1;s=Subscription_53957604.MaxLifetimeCount,Objects/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Session1/SubscriptionDiagnosticsArray/53957604
